Behavioral,Template Method,"Imagine that you're creating a data mining application that analyzes corporate documents. Users feed the app documents in various formats (PDF, DOC, CSV), and it tries to extract meaningful data from these docs in a uniform format. The first version of the app could work only with DOC files. In the following version, it was able to support CSV files. A month later, you taught it to extract data from PDF files. At some point, you noticed that all three classes have a lot of similar code. While the code for dealing with various data formats was entirely different in all classes, the code for data processing and analysis is almost identical. Wouldn't it be great to get rid of the code duplication, leaving the algorithm structure intact? There was another problem related to client code that used these classes. It had lots of conditionals that picked a proper course of action depending on the class of the processing object. If all three processing classes had a common interface or a base class, you'd be able to eliminate the conditionals in client code and use polymorphism when calling methods on a processing object."
Structural,Proxy,"Why would you want to control access to an object? Here is an example: you have a massive object that consumes a vast amount of system resources. You need it from time to time, but not always.You could implement lazy initialization: create this object only when it's actually needed. All of the object's clients would need to execute some deferred initialization code. Unfortunately, this would probably cause a lot of code duplication. In an ideal world, we'd want to put this code directly into our object's class, but that isn't always possible. For instance, the class may be part of a closed 3rd-party library."
Structural,Flyweight,"To have some fun after long working hours, you decided to create a simple video game: players would be moving around a map and shooting each other. You chose to implement a realistic particle system and make it a distinctive feature of the game. Vast quantities of bullets, missiles, and shrapnel from explosions should fly all over the map and deliver a thrilling experience to the player. Upon its completion, you pushed the last commit, built the game and sent it to your friend for a test drive. Although the game was running flawlessly on your machine, your friend wasn't able to play for long. On his computer, the game kept crashing after a few minutes of gameplay. After spending several hours digging through debug logs, you discovered that the game crashed because of an insufficient amount of RAM. It turned out that your friend's rig was much less powerful than your own computer, and that's why the problem emerged so quickly on his machine. The actual problem was related to your particle system. Each particle, such as a bullet, a missile or a piece of shrapnel was represented by a separate object containing plenty of data. At some point, when the carnage on a player's screen reached its climax, newly created particles no longer fit into the remaining RAM, so the program crashed."
Structural,Facade,"Imagine that you must make your code work with a broad set of objects that belong to a sophisticated library or framework. Ordinarily, you'd need to initialize all of those objects, keep track of dependencies, execute methods in the correct order, and so on. As a result, the business logic of your classes would become tightly coupled to the implementation details of 3rd-party classes, making it hard to comprehend and maintain."
Structural,Composite,"Using the Composite pattern makes sense only when the core model of your app can be represented as a tree. For example, imagine that you have two types of objects: Products and Boxes. A Box can contain several Products as well as a number of smaller Boxes. These little Boxes can also hold some Products or even smaller Boxes, and so on.Say you decide to create an ordering system that uses these classes. Orders could contain simple products without any wrapping, as well as boxes stuffed with products...and other boxes. How would you determine the total price of such an order? You could try the direct approach: unwrap all the boxes, go over all the products and then calculate the total. That would be doable in the real world; but in a program, it's not as simple as running a loop. You have to know the classes of Products and Boxes you're going through, the nesting level of the boxes and other nasty details beforehand. All of this makes the direct approach either too awkward or even impossible."
Structural,Decorator,"Imagine that you're working on a notification library which lets other programs notify their users about important events. The initial version of the library was based on the Notifier class that had only a few fields, a constructor and a single send method. The method could accept a message argument from a client and send the message to a list of emails that were passed to the notifier via its constructor. A third-party app which acted as a client was supposed to create and configure the notifier object once, and then use it each time something important happened. At some point, you realize that users of the library expect more than just email notifications. Many of them would like to receive an SMS about critical issues. Others would like to be notified on Facebook and, of course, the corporate users would love to get Slack notifications. How hard can that be? You extended the Notifier class and put the additional notification methods into new subclasses. Now the client was supposed to instantiate the desired notification class and use it for all further notifications. But then someone reasonably asked you, Why can't you use several notification types at once? If your house is on fire, you'd probably want to be informed through every channel. You tried to address that problem by creating special subclasses which combined several notification methods within one class. However, it quickly became apparent that this approach would bloat the code immensely, not only the library code but the client code as well. You have to find some other way to structure notifications classes so that their number won't accidentally break some Guinness record."
Structural,Bridge,"Abstraction? Implementation? Sound scary? Stay calm and let's consider a simple example. Say you have a geometric Shape class with a pair of subclasses: Circle and Square. You want to extend this class hierarchy to incorporate colors, so you plan to create Red and Blue shape subclasses. However, since you already have two subclasses, you'll need to create four class combinations such as BlueCircle and RedSquare. Adding new shape types and colors to the hierarchy will grow it exponentially. For example, to add a triangle shape you'd need to introduce two subclasses, one for each color. And after that, adding a new color would require creating three subclasses, one for each shape type. The further we go, the worse it becomes."
Creational,Singleton,"The Singleton pattern solves two problems at the same time, violating the Single Responsibility Principle: Nowadays, the Singleton pattern has become so popular that people may call something a singleton even if it solves just one of the listed problems."
Structural,Adapter,"Imagine that you're creating a stock market monitoring app. The app downloads the stock data from multiple sources in XML format and then displays nice-looking charts and diagrams for the user. At some point, you decide to improve the app by integrating a smart 3rd-party analytics library. But there's a catch: the analytics library only works with data in JSON format. You could change the library to work with XML. However, this might break some existing code that relies on the library. And worse, you might not have access to the library's source code in the first place, making this approach impossible."
Creational,Builder,"Imagine a complex object that requires laborious, step-by-step initialization of many fields and nested objects. Such initialization code is usually buried inside a monstrous constructor with lots of parameters. Or even worse: scattered all over the client code. For example, let's think about how to create a House object. To build a simple house, you need to construct four walls and a floor, install a door, fit a pair of windows, and build a roof. But what if you want a bigger, brighter house, with a backyard and other goodies (like a heating system, plumbing, and electrical wiring)? The simplest solution is to extend the base House class and create a set of subclasses to cover all combinations of the parameters. But eventually you'll end up with a considerable number of subclasses. Any new parameter, such as the porch style, will require growing this hierarchy even more. There's another approach that doesn't involve breeding subclasses. You can create a giant constructor right in the base House class with all possible parameters that control the house object. While this approach indeed eliminates the need for subclasses, it creates another problem. In most cases most of the parameters will be unused, making the constructor calls pretty ugly. For instance, only a fraction of houses have swimming pools, so the parameters related to swimming pools will be useless nine times out of ten."
Creational,Prototype,"Say you have an object, and you want to create an exact copy of it. How would you do it? First, you have to create a new object of the same class. Then you have to go through all the fields of the original object and copy their values over to the new object.Nice! But there's a catch. Not all objects can be copied that way because some of the object's fields may be private and not visible from outside of the object itself. There's one more problem with the direct approach. Since you have to know the object's class to create a duplicate, your code becomes dependent on that class. If the extra dependency doesn't scare you, there's another catch. Sometimes you only know the interface that the object follows, but not its concrete class, when, for example, a parameter in a method accepts any objects that follow some interface."
Creational,Abstract Factory,"Imagine that you're creating a furniture shop simulator. Your code consists of classes that represent: You need a way to create individual furniture objects so that they match other objects of the same family. Customers get quite mad when they receive non-matching furniture. Also, you don't want to change existing code when adding new products or families of products to the program. Furniture vendors update their catalogs very often, and you wouldn't want to change the core code each time it happens."
Creational,Factory Method,"Imagine that you're creating a logistics management application. The first version of your app can only handle transportation by trucks, so the bulk of your code lives inside the Truck class. After a while, your app becomes pretty popular. Each day you receive dozens of requests from sea transportation companies to incorporate sea logistics into the app. Great news, right? But how about the code? At present, most of your code is coupled to the Truck class. Adding Ships into the app would require making changes to the entire codebase. Moreover, if later you decide to add another type of transportation to the app, you will probably need to make all of these changes again. As a result, you will end up with pretty nasty code, riddled with conditionals that switch the app's behavior depending on the class of transportation objects."
Behavioral,Visitor,"Represent an operation to be performed on the elements of an object structure.  Visitor lets you define a new operation without changing the classes of the elements on which it operates. The classic technique for recovering lost type information. Do the right thing based on the type of two objects. Double dispatch. Many distinct and unrelated operations need to be performed on node objects in a heterogeneous aggregate structure.  You want to avoid ""polluting"" the node classes with these operations.  And, you don't want to have to query the type of each node and cast the pointer to the correct type before performing the desired operation.Visitor's primary purpose is to abstract functionality that can be applied to an aggregate hierarchy of ""element"" objects.  The approach encourages designing lightweight Element classes - because processing functionality is removed from their list of responsibilities.  New functionality can easily be added to the original inheritance hierarchy by creating a new Visitor subclass.Visitor implements ""double dispatch"".  OO messages routinely manifest ""single dispatch"" - the operation that is executed depends on: the name of the request, and the type of the receiver.  In ""double dispatch"", the operation executed depends on:  the name of the request, and the type of TWO receivers (the type of the Visitor and the type of the element it visits).The implementation proceeds as follows.  Create a Visitor class hierarchy that defines a pure virtual visit() method in the abstract base class for each concrete derived class in the aggregate node hierarchy.  Each visit() method accepts a single argument - a pointer or reference to an original Element derived class.Each operation to be supported is modelled with a concrete derived class of the Visitor hierarchy.  The visit() methods declared in the Visitor base class are now defined in each derived subclass by allocating the ""type query and cast"" code in the original implementation to the appropriate overloaded visit() method.Add a single pure virtual accept() method to the base class of the Element hierarchy.  accept() is defined to receive a single argument - a pointer or reference to the abstract base class of the Visitor hierarchy.Each concrete derived class of the Element hierarchy implements the accept() method by simply calling the visit() method on the concrete derived instance of the Visitor hierarchy that it was passed, passing its ""this"" pointer as the sole argument.Everything for ""elements"" and ""visitors"" is now set-up.  When the client needs an operation to be performed, (s)he creates an instance of the Visitor object, calls the accept() method on each Element object, and passes the Visitor object.The accept() method causes flow of control to find the correct Element subclass.  Then when the visit() method is invoked, flow of control is vectored to the correct Visitor subclass. accept() dispatch plus visit() dispatch equals double dispatch.The Visitor pattern makes adding new operations (or utilities) easy - simply add a new Visitor derived class.  But, if the subclasses in the aggregate node hierarchy are not stable, keeping the Visitor subclasses in sync requires a prohibitive amount of effort.An acknowledged objection to the Visitor pattern is that is represents a regression to functional decomposition - separate the algorithms from the data structures.  While this is a legitimate interpretation, perhaps a better perspective/rationale is the goal of promoting non-traditional behavior to full object status."
Behavioral,Template Method,"Define the skeleton of an algorithm in an operation, deferring some steps to client subclasses.  Template Method lets subclasses redefine certain steps of an algorithm without changing the algorithm's structure.Base class declares algorithm 'placeholders', and derived classes implement the placeholders.Two different components have significant similarities, but demonstrate no reuse of common interface or implementation.  If a change common to both components becomes necessary, duplicate effort must be expended.The component designer decides which steps of an algorithm are invariant (or standard), and which are variant (or customizable).  The invariant steps are implemented in an abstract base class, while the variant steps are either given a default implementation, or no implementation at all.  The variant steps represent ""hooks"", or ""placeholders"", that can, or must, be supplied by the component's client in a concrete derived class.The component designer mandates the required steps of an algorithm, and the ordering of the steps, but allows the component client to extend or replace some number of these steps.Template Method is used prominently in frameworks.  Each framework implements the invariant pieces of a domain's architecture, and defines ""placeholders"" for all necessary or interesting client customization options.  In so doing, the framework becomes the ""center of the universe"", and the client customizations are simply ""the third rock from the sun"".  This inverted control structure has been affectionately labelled ""the Hollywood principle"" - ""don't call us, we'll call you""."
Behavioral,Mediator,"Define an object that encapsulates how a set of objects interact. Mediator promotes loose coupling by keeping objects from referring to each other explicitly, and it lets you vary their interaction independently.Design an intermediary to decouple many peers.Promote the many-to-many relationships between interacting peers to ""full object status"".We want to design reusable components, but dependencies between the potentially reusable pieces demonstrates the ""spaghetti code"" phenomenon (trying to scoop a single serving results in an ""all or nothing clump""). In Unix, permission to access system resources is managed at three levels of granularity: world, group, and owner.  A group is a collection of users intended to model some functional affiliation.  Each user on the system can be a member of one or more groups, and each group can have zero or more users assigned to it. Next figure shows three users that are assigned to all three groups. If we were to model this in software, we could decide to have User objects coupled to Group objects, and Group objects coupled to User objects.  Then when changes occur, both classes and all their instances would be affected.An alternate approach would be to introduce ""an additional level of indirection"" - take the mapping of users to groups and groups to users, and make it an abstraction unto itself.  This offers several advantages: Users and Groups are decoupled from one another, many mappings can easily be maintained and manipulated simultaneously, and the mapping abstraction can be extended in the future by defining derived classes. Partitioning a system into many objects generally enhances reusability, but proliferating interconnections between those objects tend to reduce it again.  The mediator object: encapsulates all interconnections, acts as the hub of communication, is responsible for controlling and coordinating the interactions of its clients, and promotes loose coupling by keeping objects from referring to each other explicitly.The Mediator pattern promotes a ""many-to-many relationship network"" to ""full object status"".  Modelling the inter-relationships with an object enhances encapsulation, and allows the behavior of those inter-relationships to be modified or extended through subclassing.An example where Mediator is useful is the design of a user and group capability in an operating system.  A group can have zero or more users, and, a  user can be a member of zero or more groups.  The Mediator pattern provides a flexible and non-invasive way to associate and manage users and groups."
Behavioral,Interpreter,"Given a language, define a representation for its grammar along with an interpreter that uses the representation to interpret sentences in the language.Map a domain to a language, the language to a grammar, and the grammar to a hierarchical object-oriented design.A class of problems occurs repeatedly in a well-defined and well-understood domain.  If the domain were characterized with a ""language"", then problems could be easily solved with an interpretation ""engine"".The Interpreter pattern discusses: defining a domain language (i.e. problem characterization) as a simple language grammar, representing domain rules as language sentences, and interpreting these sentences to solve the problem.  The pattern uses a class to represent each grammar rule.  And since grammars are usually hierarchical in structure, an inheritance hierarchy of rule classes maps nicely.An abstract base class specifies the method interpret().  Each concrete subclass implements interpret() by accepting (as an argument) the current state of the language stream, and adding its contribution to the problem solving process."
Behavioral,Iterator,"Provide a way to access the elements of an aggregate object sequentially without exposing its underlying representation.The C++ and Java standard library abstraction that makes it possible to decouple collection classes and algorithms.Promote to ""full object status"" the traversal of a collection.Polymorphic traversalNeed to ""abstract"" the traversal of wildly different data structures so that algorithms can be defined that are capable of interfacing with each transparently.""An aggregate object such as a list should give you a way to access its elements without exposing its internal structure.  Moreover, you might want to traverse the list in different ways, depending on what you need to accomplish.  But you probably don't want to bloat the List interface with operations for different traversals, even if you could anticipate the ones you'll require.  You might also need to have more than one traversal pending on the same list."" And, providing a uniform interface for traversing many types of aggregate objects (i.e. polymorphic iteration) might be valuable.The Iterator pattern lets you do all this.  The key idea is to take the responsibility for access and traversal out of the aggregate object and put it into an Iterator object that defines a standard traversal protocol.The Iterator abstraction is fundamental to an emerging technology called ""generic programming"".  This strategy seeks to explicitly separate the notion of ""algorithm"" from that of ""data structure"".  The motivation is to: promote component-based development, boost productivity, and reduce configuration management. As an example, if you wanted to support four data structures (array, binary tree, linked list, and hash table) and three algorithms (sort, find, and merge), a traditional approach would require four times three permutations to develop and maintain.  Whereas, a generic programming approach would only require four plus three configuration items."
Behavioral,Command,"Encapsulate a request as an object, thereby letting you parametrize clients with different requests, queue or log requests, and support undoable operations.Promote ""invocation of a method on an object"" to full object statusAn object-oriented callbackNeed to issue requests to objects without knowing anything about the operation being requested or the receiver of the request.Command decouples the object that invokes the operation from the one that knows how to perform it.  To achieve this separation, the designer creates an abstract base class that maps a receiver (an object) with an action (a pointer to a member function).  The base class contains an execute() method that simply calls the action on the receiver.All clients of Command objects treat each object as a ""black box"" by simply invoking the object's virtual execute() method whenever the client requires the object's ""service"".A Command class holds some subset of the following: an object, a method to be applied to the object, and the arguments to be passed when the method is applied.  The Command's ""execute"" method then causes the pieces to come together.Sequences of Command objects can be assembled into composite (or macro) commands."
Behavioral,Strategy,"Define a family of algorithms, encapsulate each one, and make them interchangeable. Strategy lets the algorithm vary independently from the clients that use it.Capture the abstraction in an interface, bury implementation details in derived classes.One of the dominant strategies of object-oriented design is the ""open-closed principle"".Figure demonstrates how this is routinely achieved - encapsulate interface details in a base class, and bury implementation details in derived classes.  Clients can then couple themselves to an interface, and not have to experience the upheaval associated with change: no impact when the number of derived classes changes, and no impact when the implementation of a derived class changes. A generic value of the software community for years has been, ""maximize cohesion and minimize coupling"".  The object-oriented design approach shown in figure is all about minimizing coupling.  Since the client is coupled only to an abstraction (i.e. a useful fiction), and not a particular realization of that abstraction, the client could be said to be practicing ""abstract coupling"" . an object-oriented variant of the more generic exhortation ""minimize coupling"".A more popular characterization of this ""abstract coupling"" principle is ""Program to an interface, not an implementation"".Clients should prefer the ""additional level of indirection"" that an interface (or an abstract base class) affords. The interface captures the abstraction (i.e. the ""useful fiction"") the client wants to exercise, and the implementations of that interface are effectively hidden."
Behavioral,Memento,"Without violating encapsulation, capture and externalize an object's internal state so that the object can be returned to this state later.A magic cookie that encapsulates a ""check point"" capability. Promote undo or rollback to full object status.Need to restore an object back to its previous state (e.g. ""undo"" or ""rollback"" operations).The client requests a Memento from the source object when it needs to checkpoint the source object's state.  The source object initializes the Memento with a characterization of its state.  The client is the ""care-taker"" of the Memento, but only the source object can store and retrieve information from the Memento (the Memento is ""opaque"" to the client and all other objects).  If the client subsequently needs to ""rollback"" the source object's state, it hands the Memento back to the source object for reinstatement. An unlimited ""undo"" and ""redo"" capability can be readily implemented with a stack of Command objects and a stack of Memento objects."
Behavioral,Observer,"Define a one-to-many dependency between objects so that when one object changes state, all its dependents are notified and updated automatically.Encapsulate the core (or common or engine) components in a Subject abstraction, and the variable (or optional or user interface) components in an Observer hierarchy.The ""View"" part of Model-View-Controller.A large monolithic design does not scale well as new graphing or monitoring requirements are levied.Define an object that is the ""keeper"" of the data model and/or business logic (the Subject).  Delegate all ""view"" functionality to decoupled and distinct Observer objects.  Observers register themselves with the Subject as they are created.  Whenever the Subject changes, it broadcasts to all registered Observers that it has changed, and each Observer queries the Subject for that subset of the Subject's state that it is responsible for monitoring.This allows the number and ""type"" of ""view"" objects to be configured dynamically, instead of being statically specified at compile-time.The protocol described above specifies a ""pull""  interaction model.  Instead of the Subject ""pushing"" what has changed to all Observers, each Observer is responsible for ""pulling"" its particular ""window of interest"" from the Subject.  The ""push"" model compromises reuse, while the ""pull"" model is less efficient.Issues that  are discussed, but left to the discretion of the designer, include:  implementing event compression (only sending a single change broadcast after a series of consecutive changes has occurred), having a single Observer monitoring multiple Subjects, and ensuring that a Subject notify its Observers when it is about to go away.The Observer pattern captures the lion's share of the Model-View-Controller architecture that has been a part of the Smalltalk community for years."
Behavioral,State,"Allow an object to alter its behavior when its internal state changes. The object will appear to change its class.An object-oriented state machinewrapper + polymorphic wrappee + collaborationA monolithic object's behavior is a function of its state, and it must change its behavior at run-time depending on that state.  Or, an application is characterized by large and numerous case statements that vector flow of control based on the state of the application.The State pattern is a solution to the problem of how to make behavior depend on state. Define a ""context"" class to present a single interface to the outside world.Define a State abstract base class.Represent the different ""states"" of the state machine as derived classes of the State base class.Define state-specific behavior in the appropriate State derived classes.Maintain a pointer to the current ""state"" in the ""context"" class.To change the state of the state machine, change the current ""state"" pointer.The State pattern does not specify where the state transitions will be defined.  The choices are two: the ""context"" object, or each individual State derived class.  The advantage of the latter option is ease of adding new State derived classes.  The disadvantage is each State derived class has knowledge of (coupling to) its siblings, which introduces dependencies between subclasses.A table-driven approach to designing finite state machines does a good job of specifying state transitions, but it is difficult to add actions to accompany the state transitions.  The pattern-based approach uses code (instead of data structures) to specify state transitions, but it does a good job of accommodating state transition actions."
Behavioral,Chain of Responsibility,"Avoid coupling the sender of a request to its receiver by giving more than one object a chance to handle the request.  Chain the receiving objects and pass the request along the chain until an object handles it.Launch-and-leave requests with a single processing pipeline that contains many possible handlers.An object-oriented linked list with recursive traversal.There is a potentially variable number of ""handler"" or ""processing element"" or ""node"" objects, and a stream of requests that must be handled.  Need to efficiently process the requests without hard-wiring handler relationships and precedence, or request-to-handler mappings. Encapsulate the processing elements inside a ""pipeline"" abstraction; and have clients ""launch and leave"" their requests at the entrance to the pipeline. The pattern chains the receiving objects together, and then passes any request messages from object to object until it reaches an object capable of handling the message.  The number and type of handler objects isn't known a priori, they can be configured dynamically.  The chaining mechanism uses recursive composition to allow an unlimited number of handlers to be linked.Chain of Responsibility simplifies object interconnections.  Instead of senders and receivers maintaining references to all candidate receivers, each sender keeps a single reference to the head of the chain, and each receiver keeps a single reference to its immediate successor in the chain.Make sure there exists a ""safety net"" to ""catch"" any requests which go unhandled.Do not use Chain of Responsibility when each request is only handled by one handler, or, when the client object knows which service object should handle the request. "
Creational,Singleton,"Ensure a class has only one instance, and provide a global point of access to it. Encapsulated ""just-in-time initialization"" or ""initialization on first use"". Application needs one, and only one, instance of an object.  Additionally, lazy initialization and global access are necessary.Make the class of the single instance object responsible for creation, initialization, access, and enforcement.  Declare the instance as a private static data member.  Provide a public static member function that encapsulates all initialization code, and provides access to the instance.The client calls the accessor function (using the class name and scope resolution operator) whenever a reference to the single instance is required.Singleton should be considered only if all three of the following criteria are satisfied:Ownership of the single instance cannot be reasonably assignedLazy initialization is desirableGlobal access is not otherwise provided forIf ownership of the single instance, when and how initialization occurs, and global access are not issues, Singleton is not sufficiently interesting.The Singleton pattern can be extended to support access to an application-specific number of instances.The ""static member function accessor"" approach will not support subclassing of the Singleton class.  If subclassing is desired, refer to the discussion in the book.Deleting a Singleton class/instance is a non-trivial design problem. See ""To Kill A Singleton"" by John Vlissides for a discussion."
